"player","pos","exp","num","hgt","team","conf","g","min","mpg","ppg","oreb","dreb","rpg","apg","tov","ast_to","spg","bpg","usg","ortg","efg","ts","year","id","fgm","ftm","fta","ft_pct","two_m","two_a","two_pct","three_m","three_a","three_pct","dunk_m","dunk_a","dunk_pct","rim_m","rim_a","rim_pct","mid_m","mid_a","mid_pct","porpag","dporpag","adj_oe","drtg","adj_de","stops","obpm","dbpm","bpm","oreb_rate","dreb_rate","ast","to","blk","stl","ftr","pfr","rec","pick","fga","fg_pct"
"Dusan Neskovic","Wing F","Sr",7,"6-8","Richmond","A10",30,62.6,25.0219,13.5312,0.4062,3.2188,3.625,0.7188,1.03120004183332,0.69705195,0.5625,0.0625,27.8,106.8,48,55.88,2025,75715,127,117,130,0.9,87,163,0.534,40,143,0.28,7,7,1,60,95,0.6316,27,68,0.3971,2.50387,1.8204,118.592,111.765,110.832,120.086,2.86253,-1.86771,0.994817,2.1,15.7,7.8,9.3,0.4,1.5,42.5,3,NA,NA,306,0.415032679738562
"Gabriel McKay","Combo G","Sr",21,"6-2","Liberty","CUSA",29,14.9,7.7656,0.9375,0.0625,0.8438,0.9062,0.375,0.21879999324579,1.71389402,0.3438,0.0625,9.8,77.3,38.7,37.99,2025,75716,8,1,4,0.25,0,2,0,8,29,0.276,0,0,NA,0,2,0,0,0,NA,-0.536092,0.712813,66.2456,98.9619,100.488,33.4628,-6.15752,1.67037,-4.48716,1.4,10.7,2.6,9.6,0,2.5,12.9,5.2,NA,NA,31,0.258064516129032
"Kuluel Mading","C","Sr",7,"6-9","Norfolk St.","MEAC",32,55,22.2457,7.2,1.5143,2.6571,4.1714,0.5714,1.25710000800373,0.45453822,0.1143,1.2286,16.2,105,58.2,57.28,2025,75719,88,26,53,0.491,79,131,0.603,9,28,0.321,37,39,0.9487,69,105,0.6571,10,26,0.3846,0.505925,1.51409,96.4092,108.543,111.937,111.907,-1.97366,-0.727787,-2.70145,8.6,12.8,4.7,20,6.6,0.2,33.3,4.1,51.8,NA,159,0.553459119496855
"Ian Schieffelin","Stretch 4","Sr",4,"6-8","Clemson","ACC",34,81.6,33.3765,12.4412,3.0588,6.3235,9.3824,2.6765,1.61759991252571,1.65461186,0.7941,0.7353,20.6,120.9,54.1,57.43,2025,75720,157,80,108,0.741,128,232,0.552,29,85,0.341,20,20,1,101,164,0.6159,27,68,0.3971,4.1024,4.399,125.982,96.9987,92.9587,220.084,4.80784,2.30127,7.1091,11.2,22.4,15.1,14.5,2.6,1.5,34.1,2.2,68.2,NA,317,0.495268138801262
"Curtis Jones","Combo G","Sr",5,"6-4","Iowa St.","B12",34,73,30.5029,17.3824,0.4412,3.7941,4.2353,2.3235,1.41180007353027,1.64577127,1.1471,0.1765,25.4,117.3,52.6,56.91,2025,75721,197,109,129,0.845,109,223,0.489,88,235,0.374,1,1,1,44,78,0.5641,65,145,0.4483,4.32802,3.98648,131.271,99.267,93.562,187.847,5.56376,1.9516,7.51537,1.8,14.5,15.2,10.5,0.7,2.2,28.2,2.1,NA,NA,458,0.430131004366812
"D.J. Hughes","PF/C","Sr",10,"6-7","East Tennessee St.","SC",29,39.3,15.929,2.2581,1.6129,2.2258,3.8387,0.7097,0.419400013326011,1.69217925,0.3548,0.5161,9.7,118,57.7,52.44,2025,75723,30,6,23,0.261,30,51,0.588,0,1,0,10,10,1,27,46,0.587,3,5,0.6,0.451332,1.48879,97.7807,103.628,105.385,80.6318,-2.50697,0.225403,-2.28156,11.6,15.8,7.5,14.7,3.7,1.3,44.2,4.4,48.6,NA,52,0.576923076923077
"Zaakir Williamson","PF/C","Jr",11,"6-7","Saint Peter's","MAAC",24,32.8,14.8917,4.9167,1.5417,1.7083,3.25,0.3333,0.58330000023801,0.57140408,0.2083,0.6667,19.9,104.5,41,47.49,2025,75724,40,36,51,0.706,38,90,0.422,2,10,0.2,0,0,NA,34,72,0.4722,4,18,0.2222,0.544319,1.19498,100.423,103.261,108.403,58.6534,-2.72842,-0.531612,-3.26004,11.7,13.5,5.3,12.3,5.4,0.9,51,5,NA,NA,100,0.4
"Jayden Taylor","Combo G","Sr",8,"6-4","N.C. State","ACC",31,72.4,29.0581,10.5806,0.3226,2.4516,2.7742,1.6452,1.67739997376029,0.98080364,1.3548,0.2581,20.6,98.6,47.8,52.02,2025,75725,110,67,89,0.753,69,144,0.479,41,129,0.318,2,2,1,37,67,0.5522,32,77,0.4156,1.20414,2.91956,101.769,106.993,102.708,150.025,-0.669702,1.26511,0.59541,1.3,10.5,11.5,17,1,2.8,32.6,2.6,51.6,NA,273,0.402930402930403
"Nicolas Louis-Jacques","Combo G","Sr",5,"6-4","Colgate","Pat",32,72.2,28.9727,11.4242,0.303,1.4242,1.7273,1.3939,1.42420002646709,0.97872488,0.7576,0.3333,19.8,104,54.3,56.45,2025,75726,127,38,47,0.809,63,123,0.512,64,170,0.376,0,0,NA,41,69,0.5942,22,54,0.4074,1.15451,1.57298,101.297,112.236,116.087,134.073,-0.934582,-2.24033,-3.17491,1.2,6.1,9.2,15.4,1.4,1.5,16,2.9,NA,NA,293,0.433447098976109
"Josh Ozabor","Pure PG","Sr",50,"6-5","Bryant","AE",14,3.6,4.5313,0.6875,0.125,0.25,0.375,0.4375,0.187500000267857,2.33333333,0.0625,0.0625,8.5,44.2,25,20.2,2025,75730,1,0,2,0,1,1,1,0,3,0,0,0,NA,0,0,NA,1,1,1,-0.643254,0.1726,35.485,111.923,117.211,5.52014,-8.21227,-1.42458,-9.63685,0,2.2,8.9,40.4,2.1,0,50,5,NA,NA,4,0.25
"Antonio ""TJ"" Madlock","Wing G","Sr",20,"6-3","Alabama St.","SWAC",33,71.2,29.9176,12.5294,1.3235,5.7353,7.0588,2.5294,1.52939991998192,1.65385127,1.0588,0.2941,23.2,105.1,45.4,51.22,2025,75732,136,124,177,0.701,115,253,0.455,21,70,0.3,3,4,0.75,77,133,0.5789,38,120,0.3167,1.75571,2.52855,106.459,102.433,107.756,200.353,0.860617,0.0315679,0.892185,4.3,21.9,16.9,12.9,1.2,2.1,54.8,2.6,NA,NA,323,0.421052631578947
"Jeff Grace","Wing G","Jr",8,"6-3","Nebraska","B10",11,0.8,1.0182,0.6364,0.1818,0.0909,0.2727,0,NA,0,0.0909,0,25.6,126.6,60,58.82,2025,75734,3,1,2,0.5,3,5,0.6,0,0,0,0,0,NA,3,4,0.75,0,1,0,0.158926,0.131453,136.295,99.5759,93.3044,2.45891,6.35372,3.82474,10.1785,21.2,9.9,0,0,0,5.2,40,3.6,NA,NA,5,0.6
"Shane Feden","PF/C","Jr",35,"6-6","James Madison","SB",4,0.3,1.7167,0.5,0.1667,0.3333,0.5,0,NA,0,0.1667,0,0,0,0,0,2025,75735,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.267254,0.0267425,-6.49372,119.873,122.146,0.264262,-3.18,-2.74435,-5.92435,0,0,0,0,0,0,0,0,NA,NA,0,NA
"Steven Vasquez Jr.","Scoring PG","Sr",33,"6-2","San Jose St.","MWC",9,4.9,8.7,2.0909,0.1818,0.7273,0.9091,0.3636,0.272700023179502,1.33333322,0.5455,0.0909,9.7,92.5,60,60,2025,75736,4,0,0,0,0,0,0,4,10,0.4,0,0,NA,0,0,NA,0,0,NA,-0.21197,0.753074,81.0757,104.556,100.858,13.2838,-4.32745,3.23651,-1.09094,0,8.8,2.8,28.3,1.6,4.5,0,5.5,NA,NA,10,0.4
"Jordan Williams","PF/C","Sr",25,"5-10","Arizona St.","B12",7,0.4,0.8429,0.2857,0,0,0,0,NA,0,0,0,5.8,200,100,100,2025,75737,1,0,0,0,1,1,1,0,0,0,0,0,NA,0,0,NA,1,1,1,0.244823,0.055916,173.487,118.669,112.661,0.58656,-2.70937,-0.562778,-3.27215,0,0,0,0,0,0,0,6.8,0.2,NA,1,1
"Claudell Harris Jr.","Wing G","Sr",0,"6-4","Mississippi St.","SEC",34,57,23.0559,9.5588,0.3824,2.4412,2.8235,1.2353,0.705900046073507,1.74996447,0.9118,0.1176,18.3,114.2,51.8,53.92,2025,75739,111,35,45,0.778,43,80,0.537,68,200,0.34,1,1,1,26,45,0.5778,17,35,0.4857,2.20217,2.46231,117.609,108.364,100.662,127.81,2.88115,0.897613,3.77877,1.8,12,9.5,9.6,0.6,2.3,16.1,2.1,NA,NA,280,0.396428571428571
"Zander Yates","Wing F","Jr",11,"6-8","Liberty","CUSA",29,17.3,8.1969,3.25,0.25,0.9688,1.2188,0.3125,0.21879999273514,1.42824502,0.1875,0.0312,19,107.8,61.1,59.65,2025,75740,31,3,9,0.333,5,8,0.625,26,64,0.406,0,0,NA,5,8,0.625,0,0,NA,0.473675,0.787403,107.68,100.748,102.022,35.8597,1.0786,-0.256749,0.821856,3.5,11.7,5.2,10,0.5,1.4,12.5,5.8,NA,NA,72,0.430555555555556
"Nolan Hickman","Combo G","Sr",11,"6-2","Gonzaga","WCC",35,73.5,29.7171,10.9143,0.4571,1.9429,2.4,2.2571,0.914299982265716,2.4686646,0.9714,0.2857,14.8,125.6,61,62.67,2025,75745,139,27,29,0.931,62,118,0.525,77,173,0.445,1,1,1,34,59,0.5763,28,59,0.4746,3.17423,3.41918,120.891,102.642,98.2661,168.654,4.1564,2.22592,6.38232,1.8,7.1,11.7,11.8,1.1,1.9,10,1.6,94,NA,291,0.47766323024055
"Hunter Sallis","Wing G","Sr",23,"6-5","Wake Forest","ACC",32,89.8,35.925,18.25,0.5312,4.5938,5.125,2.8125,2.437500008125,1.15384615,1.2188,0.5312,26.8,105.5,50.3,54.86,2025,75746,211,119,148,0.804,168,307,0.547,43,155,0.277,22,25,0.88,62,97,0.6392,106,210,0.5048,3.50925,4.34463,117.93,101.068,96.9272,211.206,2.91785,1.8164,4.73425,1.8,14.4,18.1,14.9,1.9,2,32,2.6,96.2,NA,462,0.456709956709957
"Joe Few","Wing G","Jr",15,"6-0","Gonzaga","WCC",14,2.6,2.65,0.5,0.1429,0.1429,0.2857,0.2143,0.2143,1,0.1429,0,18.3,75.7,30,33.41,2025,75748,3,1,1,1,3,8,0.375,0,2,0,0,0,NA,2,3,0.6667,1,5,0.2,-0.140239,0.305304,74.5283,100.444,98.5777,6.6605,-8.89175,0.429577,-8.46217,6.4,5.8,11.5,25.2,0,3.1,10,7.5,NA,NA,10,0.3
"Devin Hines","Wing G","Sr",3,"6-4","Lafayette","Pat",7,12.2,22.375,9.875,1,3.25,4.25,1.375,1.62499999261364,0.84615385,0.25,0.125,27.9,87.5,46.9,47.96,2025,75751,26,10,19,0.526,17,34,0.5,9,31,0.29,2,2,1,14,20,0.7,3,14,0.2143,0.256748,1.88026,93.1052,106.461,107.421,25.6258,-0.993722,-2.71096,-3.70469,4.5,17.7,10.2,16.5,0.7,0.8,29.2,1.8,NA,NA,65,0.4
"CJ Fulton","Pure PG","Sr",6,"6-2","Charleston","CAA",31,80.3,33.4969,7.8438,0.875,3.1875,4.0625,6.5312,1.34379996145052,4.8602472,1.5312,0.0312,14.1,126.7,54.8,57.77,2025,75752,79,33,40,0.825,32,62,0.516,47,125,0.376,0,0,NA,28,43,0.6512,4,19,0.2105,2.84846,3.03095,114.55,104.796,105.422,187.326,1.46389,1.63959,3.10348,3,10.3,33.1,16.2,0.1,2.6,21.4,1.6,NA,NA,187,0.422459893048128
"Chris Rubayo","PF/C","Sr",22,"6-9","Lafayette","Pat",4,3.2,10.475,2.5,0.75,2,2.75,1,1.25,0.8,0.25,0.5,21.5,86.8,35.7,50.76,2025,75754,2,5,6,0.833,1,5,0.2,1,2,0.5,0,0,NA,1,5,0.2,0,0,NA,-0.208193,1.0414,84.0514,99.9131,102.914,8.78276,-7.08668,0.644605,-6.44208,8.5,22.4,17.4,33.7,5.4,1.4,85.7,7.6,NA,NA,7,0.285714285714286
"Kaleb Brown","Wing G","Jr",13,"6-7","Cal St. Fullerton","BW",27,47.5,21.0586,6.2069,0.4483,2.6897,3.1379,1.6897,2.13790011166881,0.79035498,0.6207,0.1379,21.4,82.4,43.2,48.52,2025,75755,54,41,55,0.745,35,80,0.438,19,67,0.284,0,0,NA,22,41,0.5366,13,39,0.3333,-0.395831,1.32473,84.3805,113.421,113.711,100.928,-4.43732,-1.38793,-5.82525,2.4,15,18.3,28.6,0.9,1.8,37.4,3.2,33.2,NA,147,0.36734693877551
"Trevon Brazile","Stretch 4","Jr",4,"6-10","Arkansas","SEC",34,49,20.8853,6.7941,1.5,3.9118,5.4118,0.7059,1.02939997837079,0.68573928,0.7647,1.1176,15.1,118.2,68,66.29,2025,75756,90,27,51,0.529,66,84,0.786,24,66,0.364,35,36,0.9722,65,74,0.8784,1,10,0.1,1.93605,3.00594,116.69,97.3719,89.9969,156.298,2.30294,3.79496,6.0979,8.5,20.3,6.2,18.7,5.7,2.1,34,4.2,63,NA,150,0.6
"Anton Brookshire","Scoring PG","Jr",12,"6-2","Austin Peay","ASun",29,61.6,26.3742,8.4516,0.2581,1.9677,2.2258,2.6452,1.58060001230444,1.67354168,0.7742,0.0323,19.1,100.4,47.3,52.22,2025,75759,75,46,52,0.885,29,71,0.408,46,136,0.338,0,0,NA,23,56,0.4107,6,15,0.4,0.545771,1.5282,95.7546,115.709,115.048,106.072,-1.67373,-2.13877,-3.81251,1.1,9.4,19.5,19.4,0.1,1.5,25.1,1.9,70.8,NA,207,0.36231884057971
"Ivan Reynolds","Scoring PG","Sr",1,"6-4","Houston Christian","Slnd",13,16,15.6267,1.9333,0.2,1.3333,1.5333,1.2667,0.600000010420779,2.11116663,1,0.1333,8.7,91.6,33.3,46.77,2025,75770,4,9,13,0.692,4,9,0.444,0,3,0,1,2,0.5,3,8,0.375,1,1,1,-0.631167,1.15172,77.4827,108.725,109.341,29.906,-4.45655,0.866168,-3.59038,1.8,9.8,14.2,29.5,0,3.2,108.3,1,NA,NA,12,0.333333333333333
"Robby Phillips","PF/C","So",2,"6-5","Binghamton","AE",5,0.6,2.15,0.25,0.125,0.125,0.25,0,NA,0,0,0.125,8.2,60.6,0,0,2025,75776,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,NA,-0.211484,0.0808595,48.035,112.715,115.819,1.01105,-5.02081,-5.47574,-10.4966,17,15.3,0,0,0,0,0,0,NA,NA,1,0
"Makai Willis","PF/C","Sr",13,"6-9","Louisiana Monroe","SB",30,78.3,30.6594,10.4062,2.4688,4.7812,7.25,0.8438,1.7812000310644,0.47372557,0.9062,0.8438,18.6,98.2,47.4,51.75,2025,75779,112,64,86,0.744,100,218,0.459,12,31,0.387,13,15,0.8667,65,116,0.5603,35,102,0.3431,0.569387,1.95779,95.0206,110.977,113.757,171.9,-2.47938,-1.8541,-4.33348,8.3,17.9,5.1,18.7,3.2,1.6,34.5,2.6,NA,NA,249,0.449799196787149
"TJ Gadsden","Wing F","Sr",1,"6-7","Hofstra","CAA",27,48.7,21.9034,4.5517,0.6552,2.5862,3.2414,0.6897,1.06899998918135,0.64518242,0.4828,0.2069,14.2,88.6,46.3,48.29,2025,75780,45,14,20,0.7,22,44,0.5,23,78,0.295,3,4,0.75,15,29,0.5172,7,15,0.4667,-0.689981,2.16133,80.8632,102.125,103.85,100.816,-4.27757,0.272429,-4.00514,3.5,13.4,6.5,21.5,1.2,1.4,16.4,3.5,NA,NA,122,0.368852459016393
"Ahamad Bynum","Combo G","Jr",12,"6-3","UTEP","CUSA",27,44.2,19.9034,10.3103,0.1034,1.5862,1.6897,0.8966,1.03449999803277,0.86669889,0.8276,0.1724,23.1,106.2,53.7,56.27,2025,75781,87,35,44,0.795,26,78,0.333,61,141,0.433,0,0,NA,14,29,0.4828,12,49,0.2449,1.5454,1.63097,112.448,107.489,107.855,83.54,3.64963,-0.833255,2.81637,0.4,9.5,8.9,11.7,1.2,2.3,20.1,2.4,82,NA,219,0.397260273972603
"Ansley Almonor","Wing G","Sr",15,"6-7","Kentucky","SEC",36,35.4,14.2222,5.2778,0.5556,1.0278,1.5833,0.4722,0.194399994852229,2.42901241,0.1944,0.0833,12.7,141.9,66.5,69.75,2025,75782,61,29,32,0.906,22,29,0.759,39,92,0.424,0,0,NA,17,20,0.85,5,9,0.5556,2.3056,1.38968,136.66,113.084,103.522,69.4735,4.9473,0.394363,5.34166,4.5,7.6,5.4,5.9,0.7,0.8,26.4,3.1,NA,NA,121,0.504132231404959
"TJ Long","Combo G","Jr",20,"6-4","Vermont","AE",8,18.7,28.9875,11.125,0.625,2.5,3.125,1.125,1,1.125,1.25,0.125,22.1,99.2,44.6,48.36,2025,75785,28,15,19,0.789,10,30,0.333,18,53,0.34,0,0,NA,8,23,0.3478,2,7,0.2857,1.20193,2.84439,101.728,102.583,103.501,38.8461,-0.110452,-0.0330498,-0.143502,2.6,10.3,8.7,9.8,0.5,2.7,22.9,2.1,NA,NA,83,0.337349397590361
"Xzavier Long","Wing F","Jr",25,"6-7","Hampton","CAA",30,67.4,26.3121,6.6364,1.9091,3.0606,4.9697,1.4545,1.18180004209792,1.23074966,0.9394,0.697,14.6,110,51.1,54.17,2025,75792,66,50,80,0.625,53,107,0.495,13,35,0.371,3,3,1,43,73,0.589,10,34,0.2941,0.90571,2.29272,99.4543,106.369,107.288,139.979,-0.451911,1.04151,0.589602,7.8,15,10.1,17.9,3.1,2.1,56.3,3.1,NA,NA,142,0.464788732394366
"JC Harris","Combo G","Sr",20,"6-1","UMBC","AE",20,16.1,10.213,1.913,0.2174,1.087,1.3043,0.4348,0.2174,2,0.4783,0.1304,9.2,94.9,50,51.06,2025,75794,11,3,5,0.6,6,16,0.375,5,11,0.455,0,0,NA,6,15,0.4,0,1,0,-0.359189,0.492256,78.5871,110.576,116.441,34.8803,-3.81767,-0.969386,-4.78706,1.3,11.4,4.2,16.2,1,3,18.5,2.5,NA,NA,27,0.407407407407407
"Daniel Hackett","PF/C","Sr",22,"6-2","Manhattan","MAAC",5,0.5,1.1833,0,0,0.1667,0.1667,0,NA,0,0,0,19.9,0,0,0,2025,75796,0,0,0,0,0,1,0,0,2,0,0,0,NA,0,1,0,0,0,NA,-0.361374,0.0482652,0.00119174,110.801,119.788,0.935372,-27.7599,-8.77225,-36.5321,0,19.3,0,0,0,0,0,13.8,NA,NA,3,0
"Aryan Arora","Combo G","Sr",8,"6-1","Manhattan","MAAC",5,0.5,1.16,0.6,0,0,0,0,NA,0,0,0,24.9,83,100,76.92,2025,75797,1,1,2,0.5,1,1,1,0,0,0,0,0,NA,1,1,1,0,0,NA,-0.0227634,0.00387126,84.1239,121.002,130.817,0.49137,-3.48012,-6.89461,-10.3747,0,0,0,40.9,0,0,200,0,NA,NA,1,1
"Daniel Umoh","C","Sr",25,"6-9","Mississippi Valley St.","SWAC",25,23.2,10.6615,2.2692,0.8846,1.5,2.3846,0.1538,0.884600016714224,0.17386389,0.3077,0.4231,15.4,83,59.1,55.87,2025,75801,26,3,11,0.273,26,44,0.591,0,0,0,0,0,NA,21,30,0.7,5,14,0.3571,-0.464549,0.324866,77.3279,119.987,123.072,47.5812,-6.78814,-2.27734,-9.06548,10.3,18.1,4,33.6,4.2,1.8,25,6.1,NA,NA,44,0.590909090909091
"Kadar Waller","Combo G","Sr",12,"6-0","Cal St. Bakersfield","BW",30,42.2,17.6969,3.1562,0.375,1.4375,1.8125,1.75,1.18750000042411,1.47368421,1.0938,0.0312,12.8,93.6,44.3,51.09,2025,75805,28,27,36,0.75,22,54,0.407,6,16,0.375,0,0,NA,18,32,0.5625,4,22,0.1818,-0.371952,1.15797,83.6334,110.649,112.646,90.4059,-3.52817,-0.0383204,-3.5665,2.4,10.1,15.8,30.8,0.2,3.3,51.4,2.8,NA,NA,70,0.4
"George Ivory III","Combo G","Sr",14,"6-2","Mississippi Valley St.","SWAC",23,28.7,14.456,1.52,0.2,0.92,1.12,0.2,0.639999979520001,0.31250001,0.44,0.12,7.3,81,58.9,57.61,2025,75809,13,2,5,0.4,6,14,0.429,7,14,0.5,0,0,NA,2,4,0.5,4,10,0.4,-1.19319,0.127898,66.0076,127.438,129.231,40.2772,-7.12831,-3.51016,-10.6385,1.1,6.7,3.5,35.1,0.3,1.5,17.9,3.5,NA,NA,28,0.464285714285714
"Byron Brown","Wing G","Sr",11,"6-4","Air Force","MWC",31,36.8,15.3129,2.4516,0.4516,1.2903,1.7419,1.1935,0.935499991550323,1.27578836,0.3548,0.2581,14.3,84.5,44.4,45.55,2025,75811,27,20,43,0.465,25,49,0.51,2,14,0.143,3,5,0.6,23,41,0.561,3,9,0.3333,-0.564694,1.02425,79.0661,114.644,112.348,68.8935,-5.93965,-0.783436,-6.72308,3.7,10.7,16.6,26.4,1.9,1.4,68.3,4.6,NA,NA,63,0.428571428571429
"Ethan Taylor","Combo G","Sr",5,"6-5","Air Force","MWC",32,90.5,36.4969,13.875,0.6875,4.6875,5.375,3.5,2.3125000053683,1.51351351,1.5625,0.3125,22.6,101.6,51.6,54.11,2025,75812,146,54,68,0.794,48,123,0.39,98,255,0.384,4,5,0.8,28,58,0.4828,20,65,0.3077,2.13696,2.89278,106.785,110.915,108.759,201.515,1.73324,-0.0419138,1.69132,2.3,16.3,23.9,17.3,1,2.6,18,2.7,NA,NA,378,0.386243386243386
"Jake Heidbreder","Combo G","Jr",3,"6-5","Clemson","ACC",32,32.3,14.025,4.125,0.4375,0.75,1.1875,0.7812,0.437500004900314,1.78559998,0.5625,0,14.7,119.6,53.2,56.6,2025,75813,44,16,16,1,16,34,0.471,28,75,0.373,0,0,NA,14,28,0.5,2,6,0.3333,1.16746,1.56286,114.33,102.769,98.913,67.9972,1.4079,2.2264,3.63431,3.8,6.3,9.8,13.1,0,2.5,14.7,3,NA,NA,109,0.403669724770642
"Jake Murphy","PF/C","Jr",8,"6-4","UNC Wilmington","CAA",1,0,10.65,7.5,0.5,1,1.5,0,NA,0,0,0,0,0,0,0,2025,75817,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132858,0.0309733,-5.93997,101.794,109.464,0.0796826,-60.0062,4.61577,-55.3905,0,0,0,0,0,0,0,100,NA,NA,0,NA
"Jeffrey Mills","Combo G","Sr",24,"6-4","Air Force","MWC",32,73.2,29.4969,5.5312,0.7812,2.375,3.1562,2.4375,1.09379994879535,2.22846966,0.8438,0.0312,13.3,99.1,48.2,48.63,2025,75818,65,20,40,0.5,38,77,0.494,27,86,0.314,0,0,NA,33,55,0.6,6,23,0.2609,0.178181,1.92034,91.5336,115.109,112.871,133.766,-4.01287,-0.500193,-4.51306,3.3,10.2,18,17.1,0.1,1.8,24.5,4.4,NA,NA,163,0.398773006134969
"Chase Beasley","Wing G","Sr",13,"6-6","Air Force","MWC",6,9.1,19.5167,3.3333,0,4.1667,4.1667,1.8333,1.5,1.2222,0.8333,0.5,14,85,50,52.91,2025,75820,8,3,4,0.75,7,13,0.538,1,4,0.25,0,0,NA,7,12,0.5833,0,1,0,-0.530149,2.05675,81.7878,106.188,100.776,24.2746,-3.90067,2.76308,-1.13759,0,27.2,20.5,33.8,2.9,2.6,23.5,3.4,NA,NA,17,0.470588235294118
"Beau Becker","Wing G","Sr",14,"6-7","Air Force","MWC",18,10.1,7.2222,2.3889,0.1667,0.5556,0.7222,0.5556,0.444400022216802,1.25022496,0.1111,0.0556,26.7,77.7,34.6,37.57,2025,75821,13,7,11,0.636,3,13,0.231,10,39,0.256,1,1,1,2,6,0.3333,1,7,0.1429,-0.081382,0.459905,86.5093,116.761,113.3,16.8435,-3.55562,-3.59647,-7.15209,2.9,9.8,18,14.2,0.9,1,21.2,3.4,NA,NA,52,0.25
"Quinn Guth","Pure PG","Sr",14,"6-2","Quinnipiac","MAAC",8,0.9,1.5333,0.2222,0,0,0,0.3333,0.111100004814334,2.99999987,0.1111,0,25,58.1,0,20.2,2025,75822,0,2,2,1,0,0,0,0,4,0,0,0,NA,0,0,NA,0,0,NA,-0.149489,0.116747,58.7302,102.357,107.531,2.03865,-9.491,-3.46087,-12.9519,0,0,27.6,20.5,0,5,50,0,NA,NA,4,0
"Timmy Adedire","Wing G","Sr",5,"6-4","North Carolina Central","MEAC",29,61.9,24.6667,4.7576,1.0303,2.4242,3.4545,1.5758,0.818200020911402,1.92593493,0.8485,0.1212,11.7,100.3,40.8,44.68,2025,75830,40,28,42,0.667,14,47,0.298,26,83,0.313,0,0,NA,12,29,0.4138,2,18,0.1111,-0.385649,1.15461,85.2886,113.979,118.335,111.666,-2.69276,-1.64016,-4.33293,4.7,11.8,9.3,15.6,0.1,1.8,32.3,3.3,NA,NA,130,0.307692307692308
"James Cooper","PF/C","Sr",12,"6-7","Oregon","B10",6,0.9,2.0833,0,0.1667,0.1667,0.3333,0.5,0.166666666111111,3.00000001,0.1667,0,4.8,224.5,0,0,2025,75837,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685564,0.240966,184.612,99.048,98.4467,2.60412,2.86707,10.1451,13.0121,9.7,9,35.9,0,0,4.7,0,9.6,NA,NA,0,NA
"Justus Jackson","Scoring PG","Jr",0,"6-1","Tennessee St.","OVC",29,70.5,28.725,9,0.4688,2,2.4688,3.5312,2.15619996915545,1.63769597,0.7812,0.0625,19.3,95.6,44.5,46.49,2025,75842,96,29,42,0.69,53,123,0.431,43,141,0.305,0,0,NA,22,53,0.4151,31,70,0.4429,0.286037,1.70262,92.6087,108.66,114.937,124.753,-1.90676,-2.31558,-4.22234,1.8,6.7,22.5,21.7,0.2,1.4,15.9,2.3,NA,NA,264,0.363636363636364
"Daniel Nauseef","Pure PG","Sr",32,"6-7","Clemson","ACC",7,0.5,1.0143,0.1429,0,0,0,0.1429,0.142857137144571,1.00030004,0,0,15.4,83.3,0,25.64,2025,75845,0,1,2,0.5,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,NA,-0.041101,0.0698802,77.8928,111.324,111.57,0.629094,-1.70921,-1.13182,-2.84103,0,0,21.1,0,0,0,200,0,NA,NA,1,0
"Evan Nelson","Scoring PG","Sr",11,"6-2","Harvard","Ivy",26,68.3,27.2667,9.1111,0.6296,2.3704,3,2.8889,2.48149988109605,1.16417495,1.3704,0.1111,20.6,99.9,54.8,58.16,2025,75846,85,32,35,0.914,49,97,0.505,36,91,0.396,0,0,NA,33,61,0.541,16,36,0.4444,0.89239,2.03337,99.1903,108.298,110.335,119.377,-1.24665,-0.143152,-1.38981,2.9,9.9,20.7,26.1,0.5,3,18.6,3,45.8,NA,188,0.452127659574468
"Zach Riley","Wing G","Sr",13,"6-5","Fordham","A10",32,43.8,17.5576,2.303,0.7273,2.2727,3,1.1515,0.484800016456677,2.37520619,0.7273,0.0909,8.9,103.4,41.9,45.61,2025,75852,23,15,23,0.652,12,23,0.522,11,45,0.244,0,0,NA,12,18,0.6667,0,5,0,-0.0606517,1.26341,88.7804,110.569,110.975,96.9395,-2.51959,0.221002,-2.29859,4.3,15.5,11.1,18,0.5,2.2,33.8,3.2,NA,NA,68,0.338235294117647
"Ryan Donohoo","Combo G","Sr",30,"6-0","UAB","Amer",4,0.4,1.46,0.6,0,0.2,0.2,0,NA,0,0,0,19.3,0,0,0,2025,75858,0,0,0,0,0,1,0,0,2,0,0,0,NA,0,1,0,0,0,NA,-0.412783,0.0216886,-0.000258384,120.168,127.062,0.460864,-19.6435,-12.5328,-32.1763,0,0,0,0,0,0,0,0,NA,NA,3,0
